index,artist_id,total_followers,genres,name,artist_popularity
225,23zg3TcAtWQy7J6upgbUnj,12429980,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",USHER,83
226,0pu0ZEMZtgePMOE6m19Cne,171138,['singer-songwriter pop'],Jared Benjamin,57
227,3BmGtnKgCSGYIUhmivXKWX,10644785,"['dance pop', 'pop', 'talent show']",Kelly Clarkson,78
228,5ndkK3dpZLKtBklKjxNQwT,2122302,"['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']",B.o.B,75
229,1l7ZsJRRS8wlW3WfJfPfNS,8604616,"['dance pop', 'pop']",Christina Aguilera,80
230,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
231,7KkqUt65v6LMtR369OQ6FB,132779,"['broadway', 'hollywood', 'movie tunes', 'show tunes']",Jonathan Groff,65
232,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
233,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
234,3FfvYsEGaIb52QPXhg4DcH,6633919,"['contemporary country', 'country', 'country road', 'modern country rock']",Jason Aldean,74
235,13YmWQJFwgZrd4bf5IjMY4,2831119,"['contemporary country', 'country', 'country road']",Brad Paisley,67
236,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
237,4OBJLual30L7gRl5UkeRcT,4892446,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",T.I.,76
238,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
239,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
240,5rkVyNGXEgeUqKkB5ccK83,3235791,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",Ashanti,73
241,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
242,02rd0anEWfMtF7iMku9uor,2115111,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'country road']",Reba McEntire,62
243,6roFdX1y5BYSbp60OTJWMd,4697818,"['contemporary country', 'country', 'country road']",Tim McGraw,73
244,2NdeV5rLm47xAvogXrYhJX,6820332,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",Ciara,72
245,3DgcBA7P0ji5co7Z1Gfp2Q,171285,"['broadway', 'show tunes']",Kristin Chenoweth,70
246,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
247,1yxSLGMDHlW21z4YXirZDS,8555740,"['dance pop', 'pop', 'pop rap']",Black Eyed Peas,81
248,3DgcBA7P0ji5co7Z1Gfp2Q,171285,"['broadway', 'show tunes']",Kristin Chenoweth,70
249,0EmeFodog0BfCgMzAIvKQp,35512366,"['colombian pop', 'dance pop', 'latin pop', 'pop']",Shakira,88
250,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
251,1gPhS1zisyXr5dHTYZyiMe,6297749,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Kevin Gates,73
252,2KsP6tYLJlTBvSUxnwlVWa,1413739,"['dance pop', 'pop', 'pop dance', 'pop rap']",Mike Posner,71
253,0RKP52f5PNDCRZ9Luq2Sr7,474512,"['contemporary country', 'country road']",Jerrod Niemann,48
254,3DgcBA7P0ji5co7Z1Gfp2Q,171285,"['broadway', 'show tunes']",Kristin Chenoweth,70
255,0GWCNkPi54upO9WLlwjAHd,2651401,"['boy band', 'pop', 'post-teen pop']",Big Time Rush,66
256,2RdwBSPQiwcmiDo9kixcl8,4908023,"['dance pop', 'pop']",Pharrell Williams,82
257,6JrmofdhxBatsnpTA10CHB,59927,['bible'],Streetlights,47
258,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
259,0FWzNDaEu9jdgcYTbcOa4F,1012010,"['dance pop', 'electropowerpop', 'pop punk', 'pop rap', 'post-teen pop']",3OH!3,64
260,7KkqUt65v6LMtR369OQ6FB,132779,"['broadway', 'hollywood', 'movie tunes', 'show tunes']",Jonathan Groff,65
261,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
262,4yBK75WVCQXej1p04GWqxH,2451912,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'rap', 'southern hip hop', 'trap']",Jeezy,72
263,7KkqUt65v6LMtR369OQ6FB,132779,"['broadway', 'hollywood', 'movie tunes', 'show tunes']",Jonathan Groff,65
264,0ptwmBT4p9e9GnbSLIMSDf,24,[],GleeGroove,14
265,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
266,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
267,4xFUf1FHVy696Q1JQZMTRj,6015924,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']",Carrie Underwood,72
268,5Zq7R5qmi58ByYyBQTlNuk,2310265,"['contemporary country', 'country', 'country road', 'modern country rock']",Lee Brice,71
269,74eX4C98E4FCrAMl39qRsJ,2166540,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']",Theory of a Deadman,64
270,7hJcb9fa4alzcOq3EaNPoG,13125683,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",Snoop Dogg,85
271,4uCTaITbiYdRtXnd80adAW,338,[],The Notre Dame Glee Club,13
272,2h93pZq0e7k5yf4dywlkpM,16410235,"['lgbtq+ hip hop', 'neo soul']",Frank Ocean,89
273,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
274,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
275,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
276,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
277,0TnOYISbd1XYRBk9myaseg,10994819,"['dance pop', 'miami hip hop', 'pop']",Pitbull,86
278,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
279,23zg3TcAtWQy7J6upgbUnj,12429980,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",USHER,83
280,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
281,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
282,73Np75Wv2tju61Eo9Zw4IR,508637,"['hollywood', 'movie tunes', 'show tunes']",Idina Menzel,76
283,3ppQEG71r7jVpI8RudzycF,383411,['cali rap'],OHGEESY,69
284,0nmQIMXWTXfhgOBdNzhGOs,9325187,['alternative metal'],Avenged Sevenfold,78
285,6CZN3MHeeEXh5PxKZivIa8,17115,[],Cola Boyy,36
286,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
287,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
288,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
289,6yJCxee7QumYr820xdIsjo,3954288,"['contemporary country', 'country', 'country road', 'modern country rock']",Zac Brown Band,72
290,2JX4h8xm0hNxCB0aNBWzyi,601846,"['conscious hip hop', 'dancehall', 'reggae fusion']",Gyptian,58
291,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
292,1KNNZV9twnpQBqyUoGvWA6,67569,['idol'],Lee DeWyze,40
293,1KNNZV9twnpQBqyUoGvWA6,67569,['idol'],Lee DeWyze,40
294,2ry5nwK1VNmh5zMZpmOAyc,5345,['brill building pop'],Bob B. Soxx & The Blue Jeans,34
295,0FBRY66KVaAiddGVefikLB,87432,"['house', 'tech house', 'uk dance', 'uk house']",WEISS,57
296,7KNW6OwcA260MsaEtnvhxV,1209,['movie tunes'],Beth Fowler,44
297,0fiWOxhsBsQQvFDtxUQWo0,1167326,"['contemporary country', 'country', 'country road']",Brett Young,67
298,5Zq7R5qmi58ByYyBQTlNuk,2310265,"['contemporary country', 'country', 'country road', 'modern country rock']",Lee Brice,71
299,74XFHRwlV6OrjEM0A2NCMF,8917841,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",Paramore,80
300,3ipn9JLAPI5GUEo4y4jcoi,3145717,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Ludacris,79
301,6l3HvQ5sa6mXTsMTB19rO5,25044268,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",J. Cole,87
302,2iojnBLj0qIMiKPvVhLnsH,7513749,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Trey Songz,71
303,1sBkRIssrMs1AbVkOJbc7a,7414863,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",Rick Ross,77
304,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
305,6MF9fzBmfXghAz953czmBC,2265608,"['dance pop', 'pop', 'pop rap']",Taio Cruz,71
306,63wjoROpeh5f11Qm93UiJ1,2029499,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",Keri Hilson,71
307,4OBJLual30L7gRl5UkeRcT,4892446,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",T.I.,76
308,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
309,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
310,7kFfY4UjNdNyaeUgLIEbIF,1858488,"['detroit hip hop', 'r&b', 'trap', 'trap queen']",DeJ Loaf,67
311,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
312,1By9QBFnjZAoI83BZppHlt,2629804,"['contemporary country', 'country', 'country road']",Billy Currington,66
313,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
314,0u2FHSq3ln94y5Q57xazwf,5189047,"['contemporary country', 'country', 'country road']",Keith Urban,70
315,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
316,3CygdxquGHurS7f9LjNLkv,2817566,"['contemporary country', 'country', 'country dawn', 'country road']",Little Big Town,63
317,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
318,6LqNN22kT3074XbTVUrhzX,8311262,"['dance pop', 'pop']",Kesha,81
319,3kCN1Q6YPXCtKflf3NPXKw,4642,[],V.C.R,33
320,0RpddSzUHfncUWNJXKOsjy,1239938,"['modern rock', 'neo mellow', 'pop rock', 'pov: indie']",Neon Trees,66
321,1uNFoZAHBGtllmzznpCI3s,78890497,"['canadian pop', 'pop']",Justin Bieber,92
322,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
323,1Vvvx45Apu6dQqwuZQxtgW,1270422,"[""children's music""]",Kidz Bop Kids,68
324,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
325,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
326,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
327,1jpObIFmNOGfBc93WowfkT,35383,['chill house'],Lynnic,66
328,21E3waRsmPlU7jZsS13rcj,9306739,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Ne-Yo,83
329,7sfl4Xt5KmfyDs2T3SVSMK,1627897,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop', 'trap']",Lil Jon,75
330,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
331,7KkqUt65v6LMtR369OQ6FB,132779,"['broadway', 'hollywood', 'movie tunes', 'show tunes']",Jonathan Groff,65
332,0hEurMDQu99nJRq8pTxO14,6085082,"['neo mellow', 'singer-songwriter']",John Mayer,79
333,2KDt9Rz3p86mUcACqo6sNF,6131,['burmese pop'],GUNN,35
334,0TImkz4nPqjegtVSMZnMRq,4169209,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",TLC,72
335,5Pwc4xIPtQLFEnJriah9YJ,17650892,"['piano rock', 'pop']",OneRepublic,84
336,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
337,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
338,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
339,3TOqt5oJwL9BE2NG9MEwDa,6971213,"['alternative metal', 'nu metal', 'rap metal', 'rock']",Disturbed,77
340,4uKEP0JYfpFtngWlgViewd,275785,['memphis hip hop'],Lil Double 0,61
341,6GMYJwaziB4ekv1Y6wCDWS,2175748,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Soulja Boy,70
342,6w71vXwHI2Oz6I5OO41tRM,6886,[],LaToiya Williams,69
343,7hlcwaLWsbcwOkPtdxRoCa,12290,[],ROME,46
344,4sbB4Yy6Qig51pKCIKSLw3,1474384,"['contemporary r&b', 'r&b', 'urban contemporary']",Jaheim,57
345,2qgvmDsc4jrqbAbjq1HGM2,1925644,"['contemporary country', 'country', 'country road']",Rodney Atkins,66
346,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
347,1UTPBmNbXNTittyMJrNkvw,7298822,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",Blake Shelton,74
348,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
349,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
350,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
351,0C8ZW7ezQVs4URX5aX7Kqx,51225943,"['pop', 'post-teen pop']",Selena Gomez,83
352,2Sqr0DXoaYABbjBo9HaMkM,1956232,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",Sara Bareilles,65
353,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
354,5YGY8feqx7naU7z4HrwZM6,25089604,['pop'],Miley Cyrus,84
355,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
356,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
357,6prmLEyn4LfHlD9NnXWlf7,1628218,"['dance pop', 'idol', 'pop', 'post-teen pop']",Adam Lambert,61
358,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
359,7H55rcKCfwqkyDFH9wpKM6,3966182,['pop'],Christina Perri,73
360,0jnsk9HBra6NMjO2oANoPY,8718493,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",Flo Rida,81
361,7sfl4Xt5KmfyDs2T3SVSMK,1627897,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop', 'trap']",Lil Jon,75
362,7bXgB6jMjp9ATFy66eO08Z,24146994,"['r&b', 'rap']",Chris Brown,89
363,6S2OmqARrzebs0tKUEyXyp,26824895,"['pop', 'post-teen pop']",Demi Lovato,78
364,7vCtweS8UVAXTyau2j0rDT,2639358,"['contemporary country', 'country', 'country road']",Josh Turner,67
365,7qG3b048QCHVRO5Pv1T5lw,11243880,"['dance pop', 'latin pop', 'mexican pop']",Enrique Iglesias,79
366,5chF6eWietLUxodwje2c4M,98759,['krushclub'],K3NT4!,59
367,75FnCoo4FBxH5K1Rrx0k5A,1600048,"['contemporary country', 'country', 'country dawn', 'country road']",The Band Perry,57
368,6w71vXwHI2Oz6I5OO41tRM,6886,[],LaToiya Williams,69
369,1sBkRIssrMs1AbVkOJbc7a,7414863,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",Rick Ross,77
370,5vngPClqofybhPERIqQMYd,4600349,"['contemporary country', 'country', 'country road']",George Strait,75
371,0QHgL1lAIqAw0HtD7YldmP,11751577,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",DJ Khaled,77
372,7FY5V3XMwlNBPitEjXowHQ,2633065,"['black americana', 'contemporary country', 'country', 'country road']",Darius Rucker,67
373,4OBJLual30L7gRl5UkeRcT,4892446,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",T.I.,76
374,3aQeKQSyrW4qWr35idm0cy,5115551,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",T-Pain,80
375,40giwFcTQtv9ezxW8yqxJU,360294,"['indie pop rap', 'philly rap', 'pop rap']",Chiddy Bang,50
376,7nU4hB040gTmHm45YYMvqc,4759527,"['pop', 'post-teen pop']",Hannah Montana,64
377,6nzxy2wXs6tLgzEtqOkEi2,2663250,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",Monica,65
378,070kGpqtESdDsLb3gdMIyx,959261,"['contemporary country', 'country', 'country road']",Easton Corbin,57
379,5icKdCmMhNMYoAzVBAWt39,1741827,"['canadian hip hop', 'ottawa rap']",Dax,68
380,6jJ0s89eD6GaHleKKya26X,35047311,['pop'],Katy Perry,86
381,21E3waRsmPlU7jZsS13rcj,9306739,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Ne-Yo,83
382,1sBkRIssrMs1AbVkOJbc7a,7414863,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",Rick Ross,77
383,0hYxQe3AK5jBPCr5MumLHD,1942492,"['contemporary country', 'country', 'country dawn', 'country road']",Sugarland,59
384,1wgY8huggK60P5nvYrwcYT,243986,['indie pop rap'],Asher Roth,45
385,3grHWM9bx2E9vwJCdlRv9O,4586849,"['contemporary country', 'country', 'country road']",Kenny Chesney,71
386,0vEsuISMWAKNctLlUAhSZC,1819341,"['neo mellow', 'pop rock', 'post-grunge', 'rock']",Counting Crows,70
387,6s22t5Y3prQHyaHWUN1R1C,3487470,['pov: indie'],AJR,73
388,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],Taylor Swift,100
389,6XyY86QOPPrYVGvF9ch6wz,27712063,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Linkin Park,93
390,6S0dmVVn4udvppDhZIWxCr,3422789,"['dance pop', 'miami hip hop', 'pop']",Sean Kingston,73
391,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
392,6jJ0s89eD6GaHleKKya26X,35047311,['pop'],Katy Perry,86
393,5P5FTygHyx2G57oszR3Wot,2237782,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",Daughtry,67
394,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
395,6jJ0s89eD6GaHleKKya26X,35047311,['pop'],Katy Perry,86
396,40ZNYROS4zLfyyBSs2PGe2,5556240,['classic oklahoma country'],Zach Bryan,90
397,44jcFoLsZzDLdGDOauAnvG,24,[],Kelly Dodson,6
398,0bfX8pF8kuHNCs57Ms4jZb,261671,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'southern hip hop', 'trap']",Roscoe Dash,62
399,1g1yxsNVPhMUl9GrMjEb2o,1280323,"['modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock']",Plain White T's,64
400,2VCRd5F9I0nurK4HrSpVM2,733,[],Love Like Enemies,13
401,3gd8FJtBJtkRxdfbTu19U2,6460927,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",Mumford & Sons,73
402,3nFkdlSjzX9mRTtwJOzDYB,9579702,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",JAY-Z,85
403,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
404,2gBjLmx6zQnFGQJCAQpRgw,3129078,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",Nelly,76
405,6jJ0s89eD6GaHleKKya26X,35047311,['pop'],Katy Perry,86
406,0a1gHP0HAqALbEyxaD5Ngn,3600301,"['contemporary country', 'country', 'country road']",Rascal Flatts,70
407,04gDigrS5kc9YWfZHwBETP,43263527,['pop'],Maroon 5,87
408,5xUf6j4upBrXZPg6AI4MRK,4591727,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'rock']",Soundgarden,69
409,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
410,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
411,6jJ0s89eD6GaHleKKya26X,35047311,['pop'],Katy Perry,86
412,0A0FS04o6zMoto8OKPsDwY,3370545,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",YG,75
413,5nLYd9ST4Cnwy6NHaCxbj8,649357,"['atl hip hop', 'pop rap']",CeeLo Green,66
414,2bA6fzP0lMAQ4kz6CF61w8,2632078,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",Toby Keith,72
415,7gSjFKpVmDgC2MMsnN8CYq,2107703,"['hip pop', 'neo soul', 'r&b', 'urban contemporary']",Jazmine Sullivan,64
416,3EVsC9ZK7QMDuK4FPcZaEq,152091,"['classic oklahoma country', 'modern country pop', 'oklahoma country', 'texas country']",Josh Meloy,68
417,5vngPClqofybhPERIqQMYd,4600349,"['contemporary country', 'country', 'country road']",George Strait,75
418,66lH4jAE7pqPlOlzUKbwA0,3624082,"['contemporary country', 'country', 'country dawn', 'country road']",Miranda Lambert,69
419,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
420,6dJeKm76NjfXBNTpHmOhfO,9932421,['pop'],Selena Gomez & The Scene,69
421,6f4XkbvYlXMH0QgVRzW0sM,2722156,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Waka Flocka Flame,67
422,2LAqcqAQ8KPTsl1HBgBrqM,19306,['hollywood'],Michelle Williams,61
423,5pKCCKE2ajJHZ9KAiaK11H,63846394,"['barbadian pop', 'pop', 'urban contemporary']",Rihanna,92
424,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
425,6S0dmVVn4udvppDhZIWxCr,3422789,"['dance pop', 'miami hip hop', 'pop']",Sean Kingston,73
426,4Rxn7Im3LGfyRkY2FlHhWi,10036227,"['dance pop', 'pop']",Nick Jonas,67
427,1moxjboGR7GNWYIMWsRjgG,6915728,"['baroque pop', 'modern rock', 'neo mellow', 'uk alternative pop']",Florence + The Machine,78
428,2qk9voo8llSGYcZ6xrBzKx,5513624,"['modern rock', 'rock']",Kings of Leon,77
429,2iojnBLj0qIMiKPvVhLnsH,7513749,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Trey Songz,71
430,0u2FHSq3ln94y5Q57xazwf,5189047,"['contemporary country', 'country', 'country road']",Keith Urban,70
431,0TImkz4nPqjegtVSMZnMRq,4169209,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",TLC,72
432,360IAlyVv4PCEVjgyMZrxK,5410763,"['r&b', 'urban contemporary']",Miguel,81
433,02rd0anEWfMtF7iMku9uor,2115111,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'country road']",Reba McEntire,62
434,6XyY86QOPPrYVGvF9ch6wz,27712063,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",Linkin Park,93
435,2IvkS5MXK0vPGnwyJsrEyV,3940775,"['contemporary country', 'country', 'country road']",Eric Church,73
436,1ZwdS5xdxEREPySFridCfh,19663764,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",2Pac,82
437,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
438,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
439,2gHcqnIrEwW1HxDC2ZjTkX,159,[],Kurt Hummel,14
440,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
441,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
442,03LrVEyBeSk6oQFWTBOxsh,4,[],ANGEL BIONICO,29
443,64KEffDW9EtZ1y2vBYgq8T,33906667,"['brostep', 'edm', 'pop', 'progressive electro house']",Marshmello,85
444,2Hjj68yyUPiC0HKEOigcEp,1043187,"['dance pop', 'pop', 'post-teen pop']",Jesse McCartney,60
445,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
446,22wbnEMDvgVIAGdFeek6ET,3964537,['singer-songwriter pop'],Benson Boone,86
447,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
448,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
449,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
450,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
451,0TnOYISbd1XYRBk9myaseg,10994819,"['dance pop', 'miami hip hop', 'pop']",Pitbull,86
452,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
453,1GlMjIezcLwV3OFlX0uXOv,190286,"['movie tunes', 'tagalog worship']",Lea Salonga,61
454,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
455,0SCbttzoZTnLFebDYmAWCm,1521533,"['glee club', 'post-teen pop']",Glee Cast,71
